position	x	n	folded
131995571	11	120	1
131995743	11	120	1
131995992	35	120	1
131996005	11	120	1
131996062	40	120	1
131996136	9	120	1
131996204	30	120	1
131996307	11	120	1
131996340	57	120	1
131996592	14	120	1
131997280	35	120	1
131997450	8	120	1
131998502	53	120	1
131998649	15	120	1
131999057	17	120	1
131999445	11	120	1
132000103	6	120	1
132000589	8	120	1
132002106	35	120	1
132002159	9	120	1
132002252	57	120	1
132002900	19	120	1
132002938	6	120	1
132003634	16	120	1
132003853	22	120	1
132004064	6	120	1
132004178	4	120	1
132004267	6	120	1
132004971	17	120	1
132005011	58	120	1
132005538	6	120	1
132007521	6	120	1
132012596	6	120	1
132013375	11	120	1
132013762	17	120	1
132014014	8	120	1
132014352	35	120	1
132014525	6	120	1
132014843	6	120	1
132015471	39	120	1
132016307	5	120	1
132016402	17	120	1
132016564	17	120	1
132016716	6	120	1
132016854	48	120	1
132016856	17	120	1
132018257	48	120	1
132018379	7	120	1
132018716	17	120	1
132018970	4	120	1
132020350	7	120	1
132020436	6	120	1
132020670	6	120	1
132021764	3	120	1
132021862	16	120	1
132022392	5	120	1
132022561	44	120	1
132023252	59	120	1
132023659	44	120	1
132023736	8	120	1
132023853	6	120	1
132024332	39	120	1
132024979	44	120	1
132024984	12	120	1
132025476	8	120	1
132026177	25	120	1
132026713	8	120	1
132027005	44	120	1
132027371	14	120	1
132027501	3	120	1
132027777	3	120	1
132027786	59	120	1
132028104	5	120	1
132028158	6	120	1
132028364	60	120	1
132029272	6	120	1
132029387	46	120	1
132029776	6	120	1
132030056	37	120	1
132030167	8	120	1
132030676	5	120	1
132030909	54	120	1
132031174	5	120	1
132031760	46	120	1
132031973	13	120	1
132032083	8	120	1
132032851	6	120	1
132033010	53	120	1
132033237	51	120	1
132033265	8	120	1
132034935	6	120	1
132035220	46	120	1
132036116	8	120	1
132037018	4	120	1
132037682	17	120	1
132037742	34	120	1
132037997	7	120	1
132038535	38	120	1
132039434	7	120	1
132039799	4	120	1
132039807	7	120	1
132041920	47	120	1
132042006	57	120	1
132044964	5	120	1
132046228	26	120	1
132046229	17	120	1
132046656	56	120	1
132047096	26	120	1
132047233	50	120	1
132047269	34	120	1
132047492	9	120	1
132047788	9	120	1
132047828	50	120	1
132047881	50	120	1
132048099	50	120	1
132048194	35	120	1
132048402	21	120	1
132048486	50	120	1
132050170	50	120	1
132050235	7	120	1
132050480	50	120	1
132051878	3	120	1
132052247	13	120	1
132053273	19	120	1
132053280	11	120	1
132053293	17	120	1
132053788	60	120	1
132054621	25	120	1
132055064	34	120	1
132055336	14	120	1
132055631	21	120	1
132055686	9	120	1
132055876	21	120	1
132056152	60	120	1
132056431	2	120	1
132056477	60	120	1
132059387	8	120	1
132059956	2	120	1
132060426	38	120	1
132061205	8	120	1
132062916	24	120	1
132067051	24	120	1
132067444	6	120	1
132067890	8	120	1
132071025	3	120	1
132071165	25	120	1
132071247	50	120	1
132071355	5	120	1
132071491	20	120	1
132071624	7	120	1
132072543	26	120	1
132072572	20	120	1
132073470	8	120	1
132073652	8	120	1
132074159	8	120	1
132074406	26	120	1
132074569	26	120	1
132075375	9	120	1
132076235	8	120	1
132076549	7	120	1
132077125	8	120	1
132077788	5	120	1
132078390	8	120	1
132079923	8	120	1
132080258	8	120	1
132080795	7	120	1
132081089	9	120	1
132084341	49	120	1
132084495	34	120	1
132085001	9	120	1
132085131	38	120	1
132086306	8	120	1
132086370	43	120	1
132087256	27	120	1
132087442	5	120	1
132089488	6	120	1
132089540	4	120	1
132090143	46	120	1
132092589	48	120	1
132093266	48	120	1
132093779	6	120	1
132094960	26	120	1
132094998	26	120	1
132095055	20	120	1
132095222	27	120	1
132095242	20	120	1
132095312	50	120	1
132095521	14	120	1
132096840	14	120	1
132096884	26	120	1
132098704	22	120	1
132098916	48	120	1
132102900	24	120	1
132103498	9	120	1
132103648	10	120	1
132103904	10	120	1
132106996	2	120	1
132107395	3	120	1
132107549	19	120	1
132107971	8	120	1
132110003	5	120	1
132115181	22	120	1
132116132	36	120	1
132116620	4	120	1
132116637	7	120	1
132120764	27	120	1
132121338	48	120	1
132122276	14	120	1
132122609	21	120	1
132122613	23	120	1
132123687	48	120	1
132124589	4	120	1
132124592	4	120	1
132124622	26	120	1
132126236	27	120	1
132126302	7	120	1
132126303	48	120	1
132126386	43	120	1
132126645	35	120	1
132127110	22	120	1
132127365	2	120	1
132128108	22	120	1
132128278	26	120	1
132128416	3	120	1
132128485	22	120	1
132128518	14	120	1
132129170	48	120	1
132130286	6	120	1
132130610	49	120	1
132131488	48	120	1
132131596	26	120	1
132132496	14	120	1
132133122	14	120	1
132133619	20	120	1
132135213	13	120	1
132137013	14	120	1
132137673	48	120	1
132137694	22	120	1
132139823	24	120	1
132140166	9	120	1
132140215	25	120	1
132140342	9	120	1
132140912	20	120	1
132141536	8	120	1
132143673	14	120	1
132143982	8	120	1
132144005	48	120	1
132148098	4	120	1
132148977	17	120	1
132150498	21	120	1
132150689	47	120	1
132150858	22	120	1
132151444	22	120	1
132153505	8	120	1
132153707	27	120	1
132156712	29	120	1
132158144	26	120	1
132158156	22	120	1
132158540	47	120	1
132159011	23	120	1
132159012	23	120	1
132159370	9	120	1
132159402	9	120	1
132160404	14	120	1
132161118	10	120	1
132162168	2	120	1
132163314	36	120	1
132164773	35	120	1
132165666	22	120	1
132167114	26	120	1
132167303	36	120	1
132168536	47	120	1
132169607	47	120	1
132170394	27	120	1
132172452	22	120	1
132172851	26	120	1
132174538	46	120	1
132174779	55	120	1
132175306	7	120	1
132175426	47	120	1
132176381	60	120	1
132177196	7	120	1
132178652	47	120	1
132179656	6	120	1
132179658	5	120	1
132179664	7	120	1
132181209	32	120	1
132182717	50	120	1
132184641	44	120	1
132184805	9	120	1
132185925	3	120	1
132187767	28	120	1
132187881	9	120	1
132188182	22	120	1
132188208	29	120	1
132188480	8	120	1
132188657	17	120	1
132189452	9	120	1
132190125	9	120	1
132190282	2	120	1
132190384	10	120	1
132190409	9	120	1
132191844	28	120	1
132192156	50	120	1
132192566	2	120	1
132193205	10	120	1
132194269	9	120	1
132194625	23	120	1
132194654	2	120	1
132195650	2	120	1
132196593	10	120	1
132196914	28	120	1
132200599	9	120	1
132200846	9	120	1
132201162	12	120	1
132201739	50	120	1
132201994	12	120	1
132204704	19	120	1
132204893	47	120	1
132206643	16	120	1
132206967	5	120	1
132207070	2	120	1
132207597	13	120	1
132211169	3	120	1
132211717	16	120	1
132212249	22	120	1
132213054	60	120	1
132213207	9	120	1
132213637	8	120	1
132213787	10	120	1
132213794	13	120	1
132214196	10	120	1
132215599	3	120	1
132216751	9	120	1
132217031	10	120	1
132217577	17	120	1
132219135	46	120	1
132220322	60	120	1
132221166	50	120	1
132221303	9	120	1
132221351	9	120	1
132221605	2	120	1
132221653	10	120	1
132221669	26	120	1
132223390	49	120	1
132223863	10	120	1
132224230	10	120	1
132224377	47	120	1
132224719	10	120	1
132225247	50	120	1
132225377	10	120	1
132226502	10	120	1
132227074	10	120	1
132228392	8	120	1
132228555	10	120	1
132228671	10	120	1
132228945	51	120	1
132229642	10	120	1
132230092	13	120	1
132230257	14	120	1
132231423	43	120	1
132232177	9	120	1
132232203	9	120	1
132232292	9	120	1
132233010	10	120	1
132233950	28	120	1
132233977	5	120	1
132234293	9	120	1
132234333	23	120	1
132234474	46	120	1
132234699	52	120	1
132235809	11	120	1
132235834	55	120	1
132236416	31	120	1
132236708	9	120	1
132237559	3	120	1
132237816	12	120	1
132239116	51	120	1
132239219	51	120	1
132239237	15	120	1
132239556	12	120	1
132240000	12	120	1
132240200	45	120	1
132240273	23	120	1
132240274	25	120	1
132240710	12	120	1
132241436	51	120	1
132242137	45	120	1
132242215	9	120	1
132243121	11	120	1
132243314	3	120	1
132243650	51	120	1
132244629	2	120	1
132244931	3	120	1
132245730	12	120	1
132247933	11	120	1
132248261	12	120	1
132248696	12	120	1
132249031	11	120	1
132249670	9	120	1
132249777	9	120	1
132251619	13	120	1
132252030	5	120	1
132252338	9	120	1
132252529	9	120	1
132252726	45	120	1
132252875	51	120	1
132253668	15	120	1
132253684	7	120	1
132254554	12	120	1
132255034	13	120	1
132256332	19	120	1
132256593	9	120	1
132256646	51	120	1
132257358	8	120	1
132257622	12	120	1
132257764	12	120	1
132257774	4	120	1
132260034	3	120	1
132261033	45	120	1
132262288	12	120	1
132262604	23	120	1
132262757	12	120	1
132263689	11	120	1
132263703	3	120	1
132265369	24	120	1
132265585	7	120	1
132265696	12	120	1
132265707	51	120	1
132266494	45	120	1
132267796	49	120	1
132267818	49	120	1
132268388	8	120	1
132268389	45	120	1
132268967	12	120	1
132269013	12	120	1
132269296	11	120	1
132269503	2	120	1
132269921	8	120	1
132270822	8	120	1
132270859	51	120	1
132270899	12	120	1
132272545	2	120	1
132272807	11	120	1
132272818	12	120	1
132273217	10	120	1
132273243	51	120	1
132273633	51	120	1
132273840	51	120	1
132274400	5	120	1
132276227	11	120	1
132276297	50	120	1
132276342	8	120	1
132276578	21	120	1
132277541	8	120	1
132277586	50	120	1
132277689	50	120	1
132278498	23	120	1
132278543	44	120	1
132278965	12	120	1
132279027	8	120	1
132280052	8	120	1
132280896	7	120	1
132280998	51	120	1
132281530	10	120	1
132281837	8	120	1
132282505	3	120	1
132282623	3	120	1
132284453	3	120	1
132284553	12	120	1
132286092	8	120	1
132286766	10	120	1
132286988	8	120	1
132287520	46	120	1
132288452	50	120	1
132288563	9	120	1
132288624	7	120	1
132288691	9	120	1
132289217	50	120	1
132289828	11	120	1
132291698	51	120	1
132291899	46	120	1
132292029	46	120	1
132292202	12	120	1
132292401	10	120	1
132292411	10	120	1
132293829	11	120	1
132295631	10	120	1
132298031	3	120	1
132298262	27	120	1
132301837	11	120	1
132302249	12	120	1
132303299	12	120	1
132303368	12	120	1
132303489	10	120	1
132303784	50	120	1
132303871	5	120	1
132305588	46	120	1
132306088	46	120	1
132306263	46	120	1
132306603	12	120	1
132306719	6	120	1
132307458	50	120	1
132307615	12	120	1
132307694	46	120	1
132308213	45	120	1
132308687	50	120	1
132309017	50	120	1
132309287	12	120	1
132309572	12	120	1
132309696	12	120	1
132309752	50	120	1
132310259	12	120	1
132310922	23	120	1
132311368	4	120	1
132311480	46	120	1
132311980	50	120	1
132312216	14	120	1
132313061	12	120	1
132313097	50	120	1
132313402	7	120	1
132313558	8	120	1
132314786	46	120	1
132314928	50	120	1
132315506	3	120	1
132316412	6	120	1
132318676	53	120	1
132322002	12	120	1
132322278	8	120	1
132322561	49	120	1
132322985	46	120	1
132323791	51	120	1
132324588	12	120	1
132326010	19	120	1
132326367	11	120	1
132326714	46	120	1
132327887	7	120	1
132329798	10	120	1
132329941	3	120	1
132330586	14	120	1
132331902	9	120	1
132331908	9	120	1
132331985	45	120	1
132332066	11	120	1
132332691	46	120	1
132333791	47	120	1
132333886	11	120	1
132334376	11	120	1
132334875	11	120	1
132334876	56	120	1
132337590	19	120	1
132337593	22	120	1
132337713	4	120	1
132338108	11	120	1
132338467	11	120	1
132338545	51	120	1
132338681	45	120	1
132338752	51	120	1
132340887	17	120	1
132340904	12	120	1
132341352	10	120	1
132341437	7	120	1
132341766	10	120	1
132342111	3	120	1
132342177	10	120	1
132342567	10	120	1
132343447	2	120	1
132343498	52	120	1
132343877	2	120	1
132345350	8	120	1
132345712	46	120	1
132345865	12	120	1
132346146	10	120	1
132346349	3	120	1
132346883	9	120	1
132346904	12	120	1
132347204	3	120	1
132347322	6	120	1
132347631	10	120	1
132347868	12	120	1
132348376	12	120	1
132350485	12	120	1
132350703	46	120	1
132351272	51	120	1
132351581	11	120	1
132351644	51	120	1
132352959	3	120	1
132354638	3	120	1
132354739	12	120	1
132355792	13	120	1
132356413	45	120	1
132356707	51	120	1
132357476	52	120	1
132357738	51	120	1
132358319	51	120	1
132358481	27	120	1
132358787	10	120	1
132358835	12	120	1
132359148	17	120	1
132359152	15	120	1
132359697	51	120	1
132359890	51	120	1
132360258	45	120	1
132360451	9	120	1
132361330	45	120	1
132362308	12	120	1
132362641	15	120	1
132363579	10	120	1
132363580	9	120	1
132364099	46	120	1
132364593	51	120	1
132364932	10	120	1
132365617	12	120	1
132365732	52	120	1
132366259	2	120	1
132366859	12	120	1
132367108	51	120	1
132367247	10	120	1
132367439	12	120	1
132367839	4	120	1
132370960	16	120	1
132371281	51	120	1
132373323	51	120	1
132373789	4	120	1
132374687	12	120	1
132375412	2	120	1
132375430	8	120	1
132376534	12	120	1
132376608	9	120	1
132376637	6	120	1
132378212	51	120	1
132378226	16	120	1
132378369	12	120	1
132378614	51	120	1
132379111	3	120	1
132380143	9	120	1
132380497	21	120	1
132380567	12	120	1
132381192	7	120	1
132381462	10	120	1
132382108	45	120	1
132383007	16	120	1
132383301	30	120	1
132383306	18	120	1
132384566	12	120	1
132387086	7	120	1
132387622	45	120	1
132389785	45	120	1
132390191	52	120	1
132393419	45	120	1
132393753	10	120	1
132393780	12	120	1
132394173	51	120	1
132394257	13	120	1
132394885	51	120	1
132397067	45	120	1
132397885	2	120	1
132398129	2	120	1
132399639	45	120	1
132399822	45	120	1
132400587	8	120	1
132403302	8	120	1
132405853	12	120	1
132406150	5	120	1
132406344	8	120	1
132406524	52	120	1
132406670	6	120	1
132408045	45	120	1
132411198	53	120	1
132413359	45	120	1
132413421	6	120	1
132414349	53	120	1
132414682	45	120	1
132415318	9	120	1
132416144	5	120	1
132416158	51	120	1
132416229	8	120	1
132416263	35	120	1
132416535	45	120	1
132417126	12	120	1
132417609	12	120	1
132418066	4	120	1
132418383	12	120	1
132419381	15	120	1
132421417	20	120	1
132422175	8	120	1
132424091	36	120	1
132424126	28	120	1
132424846	7	120	1
132425254	4	120	1
132425438	15	120	1
132425749	27	120	1
132426996	31	120	1
132427533	19	120	1
132427975	15	120	1
132428032	8	120	1
132428276	5	120	1
132429512	8	120	1
132429661	8	120	1
132429805	8	120	1
132429860	3	120	1
132429963	27	120	1
132430125	56	120	1
132430407	17	120	1
132430699	12	120	1
132431334	4	120	1
132432097	28	120	1
132432761	39	120	1
132433487	21	120	1
132433837	40	120	1
132434172	9	120	1
132434967	14	120	1
132434999	15	120	1
132435063	2	120	1
132436020	20	120	1
132436440	20	120	1
132436575	9	120	1
132436783	20	120	1
132437274	16	120	1
132437308	28	120	1
132437599	7	120	1
132437894	8	120	1
132439448	20	120	1
132439645	6	120	1
132439717	8	120	1
132440430	35	120	1
132440504	19	120	1
132440921	28	120	1
132442126	20	120	1
132442493	15	120	1
132442694	28	120	1
132442706	20	120	1
132442776	21	120	1
132444112	31	120	1
132444352	18	120	1
132444443	2	120	1
132444679	8	120	1
132445182	28	120	1
132446056	26	120	1
132446294	31	120	1
132446303	8	120	1
132446669	19	120	1
132446851	11	120	1
132450707	21	120	1
132450871	54	120	1
132452013	20	120	1
132452072	20	120	1
132452895	20	120	1
132453118	5	120	1
132453706	26	120	1
132453959	2	120	1
132453991	21	120	1
132454080	34	120	1
132454259	3	120	1
132454315	6	120	1
132454696	20	120	1
132454719	20	120	1
132454777	35	120	1
132456007	19	120	1
132456535	23	120	1
132456886	23	120	1
132457276	3	120	1
132457430	53	120	1
132457609	28	120	1
132457689	6	120	1
132458415	25	120	1
132458904	20	120	1
132458967	8	120	1
132458968	8	120	1
132459126	8	120	1
132459187	27	120	1
132459675	28	120	1
132459852	29	120	1
132459857	8	120	1
132460590	31	120	1
132460853	23	120	1
132461451	28	120	1
132463429	21	120	1
132466928	28	120	1
132467083	5	120	1
132469273	16	120	1
132471746	2	120	1
132474073	8	120	1
132474804	28	120	1
132474954	8	120	1
132475075	28	120	1
132477444	35	120	1
132477777	8	120	1
132478283	8	120	1
132478535	28	120	1
132478636	28	120	1
132478901	20	120	1
132479373	35	120	1
132480102	11	120	1
132480609	28	120	1
132480907	8	120	1
132481055	28	120	1
132481291	8	120	1
132481398	31	120	1
132481402	3	120	1
132482283	19	120	1
132483858	21	120	1
132483867	28	120	1
132484430	28	120	1
132485496	20	120	1
132486426	27	120	1
132486488	28	120	1
132487760	28	120	1
132488496	28	120	1
132488578	20	120	1
132489324	28	120	1
132489348	28	120	1
132491676	3	120	1
132491823	35	120	1
132492281	28	120	1
132492572	28	120	1
132492623	28	120	1
132492691	28	120	1
132493604	5	120	1
132493793	28	120	1
132494737	6	120	1
132494846	23	120	1
132495615	18	120	1
132495805	28	120	1
132496986	28	120	1
132497667	28	120	1
132497934	28	120	1
132500266	25	120	1
132500322	28	120	1
132501078	28	120	1
132502454	31	120	1
132503153	22	120	1
132504367	30	120	1
132504876	37	120	1
132505390	28	120	1
132505646	7	120	1
132506975	27	120	1
132507129	27	120	1
132507640	8	120	1
132507671	7	120	1
132508556	27	120	1
132508849	31	120	1
132509027	27	120	1
132509172	27	120	1
132509789	21	120	1
132509936	27	120	1
132511651	7	120	1
132513674	27	120	1
132513859	7	120	1
132514623	28	120	1
132514625	28	120	1
132515037	27	120	1
132516590	28	120	1
132516754	7	120	1
132516810	26	120	1
132516898	15	120	1
132519330	13	120	1
132519331	14	120	1
132520226	25	120	1
132521006	54	120	1
132521519	28	120	1
132521903	28	120	1
132523895	28	120	1
132523974	28	120	1
132524618	28	120	1
132525197	20	120	1
132525289	20	120	1
132525539	28	120	1
132526405	12	120	1
132526983	28	120	1
132527414	28	120	1
132528205	28	120	1
132528514	28	120	1
132528526	25	120	1
132528699	28	120	1
132529083	28	120	1
132529199	23	120	1
132530600	3	120	1
132531168	28	120	1
132531724	28	120	1
132531906	5	120	1
132532201	28	120	1
132532957	20	120	1
132539333	34	120	1
132539456	11	120	1
132539958	28	120	1
132540082	3	120	1
132540257	28	120	1
132540284	28	120	1
132540606	26	120	1
132541307	6	120	1
132541729	30	120	1
132542236	6	120	1
132542312	20	120	1
132542384	28	120	1
132542412	26	120	1
132542464	8	120	1
132542519	15	120	1
132542941	20	120	1
132543051	29	120	1
132544083	19	120	1
132544821	28	120	1
132545328	19	120	1
132545399	20	120	1
132545817	28	120	1
132546239	4	120	1
132546883	8	120	1
132546911	35	120	1
132547624	28	120	1
132549003	28	120	1
132550483	4	120	1
132550637	31	120	1
132551187	8	120	1
132551199	8	120	1
132552277	8	120	1
132552686	8	120	1
132552923	8	120	1
132553485	8	120	1
132553859	32	120	1
132553884	8	120	1
132554007	3	120	1
132554064	29	120	1
132554093	28	120	1
132555445	8	120	1
132556098	9	120	1
132556482	28	120	1
132556602	28	120	1
132556892	8	120	1
132557020	28	120	1
132557194	29	120	1
132557201	8	120	1
132557225	3	120	1
132557315	28	120	1
132557910	19	120	1
132557945	28	120	1
132557966	28	120	1
132558601	28	120	1
132558616	28	120	1
132558760	28	120	1
132559168	8	120	1
132559306	28	120	1
132559867	57	120	1
132560232	12	120	1
132560886	9	120	1
132561219	35	120	1
132561295	12	120	1
132561317	16	120	1
132561335	13	120	1
132561634	12	120	1
132561689	27	120	1
132561781	12	120	1
132561817	12	120	1
132561846	12	120	1
132562180	12	120	1
132562274	12	120	1
132562705	4	120	1
132562874	12	120	1
132563076	9	120	1
132563081	12	120	1
132563091	8	120	1
132563195	12	120	1
132563331	12	120	1
132563364	12	120	1
132563520	12	120	1
132563571	12	120	1
132563651	8	120	1
132563861	12	120	1
132563882	11	120	1
132563954	10	120	1
132564193	8	120	1
132564307	12	120	1
132564484	12	120	1
132564498	8	120	1
132564794	27	120	1
132564905	12	120	1
132565083	8	120	1
132565148	4	120	1
132565179	12	120	1
132565284	12	120	1
132565349	12	120	1
132565370	3	120	1
132565432	3	120	1
132565465	12	120	1
132565656	4	120	1
132565928	2	120	1
132567250	12	120	1
132567331	12	120	1
132567486	12	120	1
132567590	13	120	1
132568590	12	120	1
132568692	11	120	1
132568723	8	120	1
132569551	13	120	1
132570178	7	120	1
132570302	15	120	1
132570394	15	120	1
132570544	7	120	1
132570552	15	120	1
132570557	15	120	1
132570946	15	120	1
132570948	14	120	1
132571332	15	120	1
132571465	15	120	1
132572133	15	120	1
