M1	M2	11	12	21	22	sample_size
2	189	0.6922851364452551	0.22248759082747213	0.06907849991838123	0.0161487728088915	88
2	190	0.9080459770114943	0.005747126436781609	0.08620689655172414	0.0	87
2	191	0.6902366298254115	0.2245360974473159	0.06544518835640681	0.019782084370865923	88
2	192	0.6922852733531007	0.22248745391962652	0.06907836301053559	0.016148909716737134	88
2	193	NaN	NaN	NaN	NaN	87
2	194	NaN	NaN	NaN	NaN	88
2	195	0.798422576075097	0.13578795024069237	0.0634195291880608	0.0023699444961497156	76
2	196	0.6922852749126368	0.2224874523600904	0.0690783614509995	0.01614891127627322	88
2	197	0.6886883485419395	0.22510475490633633	0.06993234111323288	0.016274555438491253	87
2	198	NaN	NaN	NaN	NaN	88
2	199	0.6875033669055328	0.2272693603671945	0.08522390582173996	3.3669055327660914E-6	88
2	200	0.681238060783021	0.2305266450993319	0.0717031156875672	0.016532178430079862	85
2	201	NaN	NaN	NaN	NaN	88
2	202	0.6512403368305456	0.26353239044218174	0.05898693589672716	0.026240336830545566	88
2	203	0.4744345481560727	0.43410203720978097	0.04995569574636633	0.041507718887780015	82
2	204	0.6512403379002648	0.26353238937246243	0.05898693482700789	0.02624033790026484	88
2	205	NaN	NaN	NaN	NaN	80
2	206	0.7675667956017953	0.1462263078464806	0.07151366416831968	0.014693232383404456	87
2	207	NaN	NaN	NaN	NaN	88
2	208	0.752327791312196	0.1624449359605313	0.07153584505144041	0.013691427675832323	88
2	209	0.6262528704473784	0.2885198568253488	0.055565311370803346	0.029661961356469382	88
2	210	0.7494475039142545	0.1623172019680984	0.07408190785045135	0.014153386267195716	85
2	211	0.9036144578313253	0.006024096385542169	0.09036144578313253	0.0	83
2	212	0.5582906699404416	0.35648205733228566	0.038300239150467486	0.046927033576805235	88
2	213	0.7205708061095839	0.19322229733869198	0.055291262855933325	0.030915633695790812	87
2	214	0.8986486486486487	0.013513513513513514	0.08783783783783784	0.0	74
2	215	0.7238985918832003	0.19087413538952702	0.05451049902589066	0.03071677370138207	88
2	216	NaN	NaN	NaN	NaN	88
2	217	NaN	NaN	NaN	NaN	86
2	218	0.7295432784857975	0.18324741918862114	0.0553404424444351	0.03186885988114629	86
2	219	0.5727520003881459	0.34202072688458135	0.04088436324821771	0.04434290947905501	88
2	220	0.8779527459569991	0.03276153975728664	0.08038058737633426	0.008905126909380022	84
2	221	0.8495029472533817	0.06328775042103689	0.06910170390940898	0.01810759841617241	86
2	222	0.8485048048290146	0.06612934151244883	0.06612934151244883	0.01923651214608775	82
2	223	NaN	NaN	NaN	NaN	87
2	224	0.8257925666130469	0.08800053683522893	0.0707591575248841	0.015447739026840043	87
2	225	0.7136651644996928	0.19809954138266012	0.05692307079442486	0.031312223323222206	85
2	226	0.8530824110242644	0.061690316248462954	0.06737213443028113	0.017855138296991594	88
2	227	NaN	NaN	NaN	NaN	87
2	228	0.7238985917368654	0.1908741355358619	0.05451049917222555	0.030716773555047174	88
2	229	0.896551724137931	0.017241379310344827	0.08620689655172414	0.0	87
2	230	0.8559128384343428	0.05687785924007571	0.0685057662168199	0.018703536108761496	86
2	231	0.8530824059915861	0.06169032128114115	0.06737213946295934	0.017855133264313403	88
2	232	0.8564813786846741	0.0652053683032777	0.0652053683032777	0.013107884708770499	83
2	233	0.7754898893529107	0.1316529677899464	0.06022439636137497	0.03263274649576789	70
2	234	NaN	NaN	NaN	NaN	88
2	235	0.8530827586298732	0.06168996864285404	0.06737178682467222	0.017855485902600502	88
2	236	0.7213452769714431	0.19819495291361428	0.048769665557292424	0.031690104557650096	87
2	237	0.8530827571094451	0.06168997016328211	0.06737178834510028	0.01785548438217244	88
2	238	0.8196052037136276	0.09993502617142994	0.06545226755074028	0.015007502564202245	87
2	239	0.790543607120787	0.12422912015194036	0.06741093833375854	0.017816334393514186	88
2	240	NaN	NaN	NaN	NaN	88
2	241	0.7840901917969998	0.1306825354757275	0.0681825354757275	0.01704473725154523	88
2	242	NaN	NaN	NaN	NaN	88
2	243	0.9090909090909091	0.005681818181818182	0.08522727272727272	0.0	88
2	244	NaN	NaN	NaN	NaN	88
2	245	0.8530824093564615	0.06169031791626567	0.06737213609808385	0.017855136629188875	88
2	246	0.8354427945956302	0.06962049654361027	0.0759496104676609	0.018987098393098593	79
2	247	0.7178556487289908	0.19691707854373652	0.05487162399828198	0.030355648728990756	88
2	248	0.8745325141565676	0.040101632184895694	0.07668699803855422	0.008678855619982356	82
2	249	0.9216867399585406	7.0294112759521465E-9	0.07228916365591731	0.006024089356130893	83
2	250	0.8924050632911392	0.012658227848101266	0.0949367088607595	0.0	79
2	251	0.7824659743747814	0.1284929297348077	0.05999977904987617	0.02904131684053478	73
2	252	0.8457025120241941	0.06907021524853317	0.08043385161216954	0.004793421115103193	88
2	253	0.8530824103580007	0.061690316914726456	0.06737213509654463	0.01785513763072809	88
2	254	0.8160429926013044	0.09872973467142282	0.06463882558051372	0.02058844714675901	88
2	255	0.7207209374153323	0.19692612140819718	0.0498672978787854	0.032485643297685184	85
2	256	NaN	NaN	NaN	NaN	87
2	257	0.7178556430562147	0.19691708421651244	0.0548716296710579	0.030355643056214823	88
2	258	NaN	NaN	NaN	NaN	88
2	259	NaN	NaN	NaN	NaN	88
2	260	NaN	NaN	NaN	NaN	88
2	261	0.827899857659953	0.08687286961277424	0.0698274150673197	0.015399857659953026	88
2	262	0.9011627906976745	0.011627906976744186	0.0872093023255814	0.0	86
2	263	NaN	NaN	NaN	NaN	87
2	264	0.8530824087991515	0.06169031847357573	0.0673721366553939	0.017855136071878816	88
2	265	0.896551724137931	0.022988505747126436	0.08045977011494253	0.0	87
2	266	NaN	NaN	NaN	NaN	82
2	267	0.8593253038359658	0.05544742343676148	0.06681105980039784	0.018416212926874894	88
2	268	0.8235304527185451	0.09411660610498433	0.08235190022263139	1.0409538391975495E-6	85
2	269	NaN	NaN	NaN	NaN	88
2	270	NaN	NaN	NaN	NaN	88
2	271	0.7116414838936295	0.2021516195546464	0.06422058507188776	0.021986311479836377	87
2	272	NaN	NaN	NaN	NaN	88
2	273	NaN	NaN	NaN	NaN	88
2	274	0.8977272727272727	0.017045454545454544	0.08522727272727272	0.0	88
2	275	0.6997062594904204	0.21506646778230687	0.05597555869139778	0.02925171403587495	88
2	276	NaN	NaN	NaN	NaN	88
2	277	0.812264466963515	0.1025082603092124	0.06273553303648512	0.022491739690787615	88
2	278	0.8855421686746988	0.030120481927710843	0.08433734939759036	0.0	83
2	279	0.6814614887339411	0.2371431624288496	0.05691060428931472	0.024484744547894587	86
2	280	0.5083649852345037	0.4054281182137721	0.02611777338618594	0.060089123165538195	87
2	281	NaN	NaN	NaN	NaN	84
2	282	0.6754759987950862	0.23929672847764108	0.057478546659459256	0.027748726067813475	88
2	283	NaN	NaN	NaN	NaN	87
2	284	NaN	NaN	NaN	NaN	88
2	285	NaN	NaN	NaN	NaN	87
2	286	0.5885495417753063	0.32622318549742096	0.053495912770148264	0.03173135995712447	88
2	287	0.8513409529353253	0.05937333277896034	0.08318285658848415	0.006102857697230137	84
2	288	NaN	NaN	NaN	NaN	86
2	289	NaN	NaN	NaN	NaN	88
2	290	0.6810132004071032	0.23565346625956343	0.06303441864051579	0.02029891469281754	84
2	291	NaN	NaN	NaN	NaN	88
2	292	0.6699991701113996	0.24860548105139102	0.06255896942348405	0.01883637941372526	86
2	293	0.676709215734898	0.23806351153782934	0.061927147901465696	0.023300124825807032	88
2	294	0.6438143686912927	0.26472221667456086	0.06350270447943893	0.02796071015470741	82
2	295	0.6807739118217785	0.2399577954952947	0.07532364915383127	0.003944643529095551	82
2	296	0.6767092184866971	0.23806350878603014	0.06192714514966651	0.023300127577606213	88
2	297	0.9147727189406616	8.332065707207136E-9	0.07954546287752025	0.0056818098497524745	88
2	298	0.6767092164279115	0.2380635108448158	0.06192714720845216	0.02330012551882056	88
2	299	NaN	NaN	NaN	NaN	88
2	300	0.6790395831145053	0.23475352033377056	0.06233972723032225	0.023867169321401885	87
2	301	0.8392898026038879	0.07548292466883934	0.08116474285065751	0.004062529876615212	88
2	302	0.9036144578313253	0.006024096385542169	0.09036144578313253	0.0	83
2	303	0.6056352193116528	0.312969431851138	0.06296943185113801	0.018425916986071298	86
2	304	0.8392933290592733	0.07547939821345398	0.08116121639527217	0.004066056332000562	88
2	305	0.5959841783497498	0.32376890807000325	0.064509648810744	0.015737264769502917	81
2	306	NaN	NaN	NaN	NaN	88
2	307	0.7003184442785084	0.2144542829942189	0.06104519208512798	0.024182080642144745	88
2	308	NaN	NaN	NaN	NaN	88
2	309	0.7003184428627992	0.21445428440992798	0.061045193500837064	0.02418207922643566	88
2	310	0.8332194158310248	0.07854529005132817	0.08442764299250463	0.0038076511251424255	85
2	311	0.7757189938579799	0.13905373341474736	0.06519009705111099	0.020037175676161742	88
2	312	0.8068919654332208	0.10788076183950643	0.0851534891122337	7.378361503902964E-5	88
2	313	NaN	NaN	NaN	NaN	88
2	314	0.8068269747300374	0.10794575254268986	0.08521847981541714	8.792911855600513E-6	88
2	315	NaN	NaN	NaN	NaN	88
2	316	0.8068836787672066	0.10788904850552063	0.0851617757782479	6.549694902482499E-5	88
2	317	0.8068951639234219	0.1078775633493053	0.08515029062203258	7.698210524015024E-5	88
2	318	0.8068236279730752	0.10794909929965212	0.08522182657237938	5.446154893347028E-6	88
2	319	0.8086125667493029	0.10903449207422651	0.07374037442716769	0.008612566749302908	85
2	320	0.5087643288526736	0.4019499568616121	0.026949956861612084	0.062335757424102196	84
2	321	0.8151752175477082	0.09959750972501914	0.07687023699774641	0.008357035729526325	88
2	322	0.5470669434263051	0.36469776245604785	0.08822717422075374	8.119896893323942E-6	85
2	323	0.46417785395839056	0.4505948733143367	0.0358221460416094	0.049405126685663325	88
2	324	NaN	NaN	NaN	NaN	88
2	325	0.7797324752380119	0.13406062821026388	0.07084223740566617	0.01536465914605796	87
2	326	0.8960273720594785	0.018745355213248813	0.08124535521324881	0.003981917514023915	88
2	327	0.7791857174243452	0.1346073860239308	0.06564186878255149	0.02056502776917265	87
2	328	NaN	NaN	NaN	NaN	87
2	329	0.8960273676674378	0.018745359605289547	0.08124535960528954	0.003981913121983181	88
2	330	0.8960273730970472	0.01874535417568003	0.08124535417568003	0.0039819185515927	88
2	331	NaN	NaN	NaN	NaN	88
2	332	0.7500092041129028	0.16476352315982445	0.0852180686143699	9.204112902829062E-6	88
2	333	0.4675612704717547	0.4472114568009726	0.04948418407369987	0.035743088653572855	88
2	334	0.4613949408921074	0.4533777863806199	0.03860505910789258	0.04662221361938015	88
2	335	0.6305362207603084	0.28423650651241894	0.051281961057873485	0.03394531166939924	88
2	336	0.8707687904150919	0.04400393685763542	0.0837766641303627	0.0014506085969100324	88
2	337	NaN	NaN	NaN	NaN	88
3	4	NaN	NaN	NaN	NaN	80
3	5	NaN	NaN	NaN	NaN	72
3	6	NaN	NaN	NaN	NaN	86
3	7	NaN	NaN	NaN	NaN	86
3	8	NaN	NaN	NaN	NaN	85
3	9	NaN	NaN	NaN	NaN	85
3	10	NaN	NaN	NaN	NaN	86
3	11	NaN	NaN	NaN	NaN	86
3	12	NaN	NaN	NaN	NaN	83
3	13	NaN	NaN	NaN	NaN	86
3	14	NaN	NaN	NaN	NaN	86
3	15	NaN	NaN	NaN	NaN	86
3	16	NaN	NaN	NaN	NaN	86
3	17	NaN	NaN	NaN	NaN	85
3	18	NaN	NaN	NaN	NaN	86
3	19	NaN	NaN	NaN	NaN	84
3	20	NaN	NaN	NaN	NaN	85
3	21	NaN	NaN	NaN	NaN	85
3	22	NaN	NaN	NaN	NaN	86
3	23	NaN	NaN	NaN	NaN	86
3	24	NaN	NaN	NaN	NaN	80
3	25	NaN	NaN	NaN	NaN	79
3	26	NaN	NaN	NaN	NaN	84
3	27	NaN	NaN	NaN	NaN	83
3	28	NaN	NaN	NaN	NaN	86
3	29	NaN	NaN	NaN	NaN	86
3	30	NaN	NaN	NaN	NaN	86
3	31	NaN	NaN	NaN	NaN	85
3	32	NaN	NaN	NaN	NaN	85
3	33	NaN	NaN	NaN	NaN	85
3	34	NaN	NaN	NaN	NaN	86
3	35	NaN	NaN	NaN	NaN	81
3	36	NaN	NaN	NaN	NaN	84
3	37	NaN	NaN	NaN	NaN	84
3	38	NaN	NaN	NaN	NaN	86
3	39	NaN	NaN	NaN	NaN	78
3	40	NaN	NaN	NaN	NaN	86
3	41	NaN	NaN	NaN	NaN	86
3	42	NaN	NaN	NaN	NaN	86
3	43	NaN	NaN	NaN	NaN	85
3	44	NaN	NaN	NaN	NaN	85
3	45	NaN	NaN	NaN	NaN	86
3	46	NaN	NaN	NaN	NaN	85
3	47	NaN	NaN	NaN	NaN	84
3	48	NaN	NaN	NaN	NaN	86
3	49	NaN	NaN	NaN	NaN	86
3	50	NaN	NaN	NaN	NaN	84
3	51	NaN	NaN	NaN	NaN	86
3	52	NaN	NaN	NaN	NaN	82
3	53	NaN	NaN	NaN	NaN	86
3	54	NaN	NaN	NaN	NaN	85
3	55	NaN	NaN	NaN	NaN	84
3	56	NaN	NaN	NaN	NaN	84
3	57	NaN	NaN	NaN	NaN	86
3	58	NaN	NaN	NaN	NaN	85
3	59	NaN	NaN	NaN	NaN	86
3	60	NaN	NaN	NaN	NaN	85
3	61	NaN	NaN	NaN	NaN	86
3	62	NaN	NaN	NaN	NaN	77
3	63	NaN	NaN	NaN	NaN	84
3	64	NaN	NaN	NaN	NaN	85
3	65	NaN	NaN	NaN	NaN	86
3	66	NaN	NaN	NaN	NaN	86
3	67	NaN	NaN	NaN	NaN	86
3	68	NaN	NaN	NaN	NaN	86
3	69	NaN	NaN	NaN	NaN	86
3	70	NaN	NaN	NaN	NaN	86
3	71	NaN	NaN	NaN	NaN	85
3	72	NaN	NaN	NaN	NaN	86
3	73	NaN	NaN	NaN	NaN	86
3	74	NaN	NaN	NaN	NaN	86
3	75	NaN	NaN	NaN	NaN	84
3	76	NaN	NaN	NaN	NaN	86
3	77	NaN	NaN	NaN	NaN	86
3	78	NaN	NaN	NaN	NaN	86
3	79	NaN	NaN	NaN	NaN	86
3	80	NaN	NaN	NaN	NaN	84
3	81	NaN	NaN	NaN	NaN	86
3	82	NaN	NaN	NaN	NaN	86
3	83	NaN	NaN	NaN	NaN	84
3	84	NaN	NaN	NaN	NaN	83
3	85	NaN	NaN	NaN	NaN	85
3	86	NaN	NaN	NaN	NaN	85
3	87	NaN	NaN	NaN	NaN	86
3	88	NaN	NaN	NaN	NaN	86
3	89	NaN	NaN	NaN	NaN	86
3	90	NaN	NaN	NaN	NaN	85
3	91	NaN	NaN	NaN	NaN	86
3	92	NaN	NaN	NaN	NaN	85
3	93	NaN	NaN	NaN	NaN	86
3	94	NaN	NaN	NaN	NaN	85
3	95	NaN	NaN	NaN	NaN	86
3	96	NaN	NaN	NaN	NaN	85
3	97	NaN	NaN	NaN	NaN	86
3	98	NaN	NaN	NaN	NaN	86
3	99	NaN	NaN	NaN	NaN	84
3	100	NaN	NaN	NaN	NaN	85
3	101	NaN	NaN	NaN	NaN	78
3	102	NaN	NaN	NaN	NaN	85
3	103	NaN	NaN	NaN	NaN	85
3	104	NaN	NaN	NaN	NaN	82
3	105	NaN	NaN	NaN	NaN	86
3	106	NaN	NaN	NaN	NaN	86
3	107	NaN	NaN	NaN	NaN	86
3	108	NaN	NaN	NaN	NaN	86
3	109	NaN	NaN	NaN	NaN	86
3	110	NaN	NaN	NaN	NaN	86
3	111	NaN	NaN	NaN	NaN	79
3	112	NaN	NaN	NaN	NaN	86
3	113	NaN	NaN	NaN	NaN	84
3	114	NaN	NaN	NaN	NaN	86
3	115	NaN	NaN	NaN	NaN	86
3	116	NaN	NaN	NaN	NaN	85
3	117	NaN	NaN	NaN	NaN	86
3	118	NaN	NaN	NaN	NaN	85
3	119	NaN	NaN	NaN	NaN	85
3	120	NaN	NaN	NaN	NaN	86
3	121	NaN	NaN	NaN	NaN	86
3	122	NaN	NaN	NaN	NaN	85
3	123	NaN	NaN	NaN	NaN	86
3	124	NaN	NaN	NaN	NaN	85
3	125	NaN	NaN	NaN	NaN	77
3	126	NaN	NaN	NaN	NaN	84
3	127	NaN	NaN	NaN	NaN	85
3	128	NaN	NaN	NaN	NaN	85
3	129	NaN	NaN	NaN	NaN	85
3	130	NaN	NaN	NaN	NaN	83
3	131	NaN	NaN	NaN	NaN	85
3	132	NaN	NaN	NaN	NaN	85
3	133	NaN	NaN	NaN	NaN	84
3	134	NaN	NaN	NaN	NaN	86
3	135	NaN	NaN	NaN	NaN	85
3	136	NaN	NaN	NaN	NaN	85
3	137	NaN	NaN	NaN	NaN	82
3	138	NaN	NaN	NaN	NaN	85
3	139	NaN	NaN	NaN	NaN	83
3	140	NaN	NaN	NaN	NaN	86
3	141	NaN	NaN	NaN	NaN	84
3	142	NaN	NaN	NaN	NaN	85
3	143	NaN	NaN	NaN	NaN	85
3	144	NaN	NaN	NaN	NaN	83
3	145	NaN	NaN	NaN	NaN	85
3	146	NaN	NaN	NaN	NaN	76
3	147	NaN	NaN	NaN	NaN	83
3	148	NaN	NaN	NaN	NaN	85
3	149	NaN	NaN	NaN	NaN	83
3	150	NaN	NaN	NaN	NaN	85
3	151	NaN	NaN	NaN	NaN	83
3	152	NaN	NaN	NaN	NaN	85
3	153	NaN	NaN	NaN	NaN	86
3	154	NaN	NaN	NaN	NaN	79
3	155	NaN	NaN	NaN	NaN	85
3	156	NaN	NaN	NaN	NaN	85
3	157	NaN	NaN	NaN	NaN	78
3	158	NaN	NaN	NaN	NaN	86
3	159	NaN	NaN	NaN	NaN	86
3	160	NaN	NaN	NaN	NaN	85
3	161	NaN	NaN	NaN	NaN	86
3	162	NaN	NaN	NaN	NaN	86
3	163	NaN	NaN	NaN	NaN	86
3	164	NaN	NaN	NaN	NaN	86
3	165	NaN	NaN	NaN	NaN	86
3	166	NaN	NaN	NaN	NaN	86
3	167	NaN	NaN	NaN	NaN	84
3	168	NaN	NaN	NaN	NaN	86
3	169	NaN	NaN	NaN	NaN	86
3	170	NaN	NaN	NaN	NaN	82
3	171	NaN	NaN	NaN	NaN	86
3	172	NaN	NaN	NaN	NaN	86
3	173	NaN	NaN	NaN	NaN	85
3	174	NaN	NaN	NaN	NaN	85
3	175	NaN	NaN	NaN	NaN	85
3	176	NaN	NaN	NaN	NaN	86
3	177	NaN	NaN	NaN	NaN	85
3	178	NaN	NaN	NaN	NaN	86
3	179	NaN	NaN	NaN	NaN	84
3	180	NaN	NaN	NaN	NaN	86
3	181	NaN	NaN	NaN	NaN	86
3	182	NaN	NaN	NaN	NaN	85
3	183	NaN	NaN	NaN	NaN	83
3	184	NaN	NaN	NaN	NaN	86
3	185	NaN	NaN	NaN	NaN	85
3	186	NaN	NaN	NaN	NaN	86
3	187	NaN	NaN	NaN	NaN	85
3	188	NaN	NaN	NaN	NaN	86
3	189	NaN	NaN	NaN	NaN	86
3	190	NaN	NaN	NaN	NaN	84
3	191	NaN	NaN	NaN	NaN	85
3	192	NaN	NaN	NaN	NaN	85
3	193	NaN	NaN	NaN	NaN	85
3	194	NaN	NaN	NaN	NaN	86
3	195	NaN	NaN	NaN	NaN	73
3	196	NaN	NaN	NaN	NaN	85
3	197	NaN	NaN	NaN	NaN	85
3	198	NaN	NaN	NaN	NaN	86
3	199	NaN	NaN	NaN	NaN	86
3	200	NaN	NaN	NaN	NaN	83
3	201	NaN	NaN	NaN	NaN	85
3	202	NaN	NaN	NaN	NaN	86
3	203	NaN	NaN	NaN	NaN	80
3	204	NaN	NaN	NaN	NaN	85
3	205	NaN	NaN	NaN	NaN	79
3	206	NaN	NaN	NaN	NaN	84
3	207	NaN	NaN	NaN	NaN	85
3	208	NaN	NaN	NaN	NaN	86
3	209	NaN	NaN	NaN	NaN	85
3	210	NaN	NaN	NaN	NaN	83
3	211	NaN	NaN	NaN	NaN	81
3	212	NaN	NaN	NaN	NaN	86
3	213	NaN	NaN	NaN	NaN	84
3	214	NaN	NaN	NaN	NaN	72
3	215	NaN	NaN	NaN	NaN	86
3	216	NaN	NaN	NaN	NaN	86
3	217	NaN	NaN	NaN	NaN	85
3	218	NaN	NaN	NaN	NaN	84
3	219	NaN	NaN	NaN	NaN	85
3	220	NaN	NaN	NaN	NaN	82
3	221	NaN	NaN	NaN	NaN	84
3	222	NaN	NaN	NaN	NaN	79
3	223	NaN	NaN	NaN	NaN	85
3	224	NaN	NaN	NaN	NaN	85
3	225	NaN	NaN	NaN	NaN	83
3	226	NaN	NaN	NaN	NaN	85
3	227	NaN	NaN	NaN	NaN	85
3	228	NaN	NaN	NaN	NaN	86
3	229	NaN	NaN	NaN	NaN	85
3	230	NaN	NaN	NaN	NaN	84
3	231	NaN	NaN	NaN	NaN	85
3	232	NaN	NaN	NaN	NaN	81
3	233	NaN	NaN	NaN	NaN	69
3	234	NaN	NaN	NaN	NaN	86
3	235	NaN	NaN	NaN	NaN	85
3	236	NaN	NaN	NaN	NaN	85
3	237	NaN	NaN	NaN	NaN	86
3	238	NaN	NaN	NaN	NaN	85
3	239	NaN	NaN	NaN	NaN	86
3	240	NaN	NaN	NaN	NaN	85
3	241	NaN	NaN	NaN	NaN	85
3	242	NaN	NaN	NaN	NaN	85
3	243	NaN	NaN	NaN	NaN	85
3	244	NaN	NaN	NaN	NaN	85
3	245	NaN	NaN	NaN	NaN	86
3	246	NaN	NaN	NaN	NaN	77
3	247	NaN	NaN	NaN	NaN	86
3	248	NaN	NaN	NaN	NaN	79
3	249	NaN	NaN	NaN	NaN	81
3	250	NaN	NaN	NaN	NaN	78
3	251	NaN	NaN	NaN	NaN	72
3	252	NaN	NaN	NaN	NaN	86
3	253	NaN	NaN	NaN	NaN	86
3	254	NaN	NaN	NaN	NaN	85
3	255	NaN	NaN	NaN	NaN	83
3	256	NaN	NaN	NaN	NaN	85
3	257	NaN	NaN	NaN	NaN	86
3	258	NaN	NaN	NaN	NaN	86
3	259	NaN	NaN	NaN	NaN	85
3	260	NaN	NaN	NaN	NaN	85
3	261	NaN	NaN	NaN	NaN	86
3	262	NaN	NaN	NaN	NaN	84
3	263	NaN	NaN	NaN	NaN	85
3	264	NaN	NaN	NaN	NaN	85
3	265	NaN	NaN	NaN	NaN	85
3	266	NaN	NaN	NaN	NaN	80
3	267	NaN	NaN	NaN	NaN	85
3	268	NaN	NaN	NaN	NaN	83
3	269	NaN	NaN	NaN	NaN	86
3	270	NaN	NaN	NaN	NaN	86
3	271	NaN	NaN	NaN	NaN	85
3	272	NaN	NaN	NaN	NaN	86
3	273	NaN	NaN	NaN	NaN	85
3	274	NaN	NaN	NaN	NaN	86
3	275	NaN	NaN	NaN	NaN	85
3	276	NaN	NaN	NaN	NaN	85
3	277	NaN	NaN	NaN	NaN	86
3	278	NaN	NaN	NaN	NaN	81
3	279	NaN	NaN	NaN	NaN	84
3	280	NaN	NaN	NaN	NaN	84
3	281	NaN	NaN	NaN	NaN	83
3	282	NaN	NaN	NaN	NaN	86
3	283	NaN	NaN	NaN	NaN	85
3	284	NaN	NaN	NaN	NaN	86
3	285	NaN	NaN	NaN	NaN	85
3	286	NaN	NaN	NaN	NaN	86
3	287	NaN	NaN	NaN	NaN	82
3	288	NaN	NaN	NaN	NaN	84
3	289	NaN	NaN	NaN	NaN	86
3	290	NaN	NaN	NaN	NaN	82
3	291	NaN	NaN	NaN	NaN	86
3	292	NaN	NaN	NaN	NaN	84
3	293	NaN	NaN	NaN	NaN	86
3	294	NaN	NaN	NaN	NaN	80
3	295	NaN	NaN	NaN	NaN	81
3	296	NaN	NaN	NaN	NaN	86
3	297	NaN	NaN	NaN	NaN	86
3	298	NaN	NaN	NaN	NaN	86
3	299	NaN	NaN	NaN	NaN	86
3	300	NaN	NaN	NaN	NaN	85
3	301	NaN	NaN	NaN	NaN	86
3	302	NaN	NaN	NaN	NaN	82
3	303	NaN	NaN	NaN	NaN	84
3	304	NaN	NaN	NaN	NaN	86
3	305	NaN	NaN	NaN	NaN	80
3	306	NaN	NaN	NaN	NaN	86
3	307	NaN	NaN	NaN	NaN	86
3	308	NaN	NaN	NaN	NaN	86
3	309	NaN	NaN	NaN	NaN	86
3	310	NaN	NaN	NaN	NaN	83
3	311	NaN	NaN	NaN	NaN	86
3	312	NaN	NaN	NaN	NaN	85
3	313	NaN	NaN	NaN	NaN	86
3	314	NaN	NaN	NaN	NaN	86
3	315	NaN	NaN	NaN	NaN	85
3	316	NaN	NaN	NaN	NaN	86
3	317	NaN	NaN	NaN	NaN	86
3	318	NaN	NaN	NaN	NaN	86
3	319	NaN	NaN	NaN	NaN	83
3	320	NaN	NaN	NaN	NaN	82
3	321	NaN	NaN	NaN	NaN	85
3	322	NaN	NaN	NaN	NaN	83
3	323	NaN	NaN	NaN	NaN	86
3	324	NaN	NaN	NaN	NaN	86
3	325	NaN	NaN	NaN	NaN	85
3	326	NaN	NaN	NaN	NaN	86
3	327	NaN	NaN	NaN	NaN	85
3	328	NaN	NaN	NaN	NaN	85
3	329	NaN	NaN	NaN	NaN	86
3	330	NaN	NaN	NaN	NaN	86
3	331	NaN	NaN	NaN	NaN	86
3	332	NaN	NaN	NaN	NaN	86
3	333	NaN	NaN	NaN	NaN	86
3	334	NaN	NaN	NaN	NaN	86
3	335	NaN	NaN	NaN	NaN	86
3	336	NaN	NaN	NaN	NaN	85
3	337	NaN	NaN	NaN	NaN	85
4	5	0.6666664664567465	0.29710164948528245	2.0020992013373037E-7	0.03623168384805088	69
4	6	0.96875	0.0	0.0	0.03125	80
4	7	NaN	NaN	NaN	NaN	80
4	8	0.9177215189873418	0.05063291139240506	0.03164556962025317	0.0	79
4	9	0.9683544303797469	0.0	0.0	0.03164556962025317	79
4	10	NaN	NaN	NaN	NaN	80
4	11	0.80625	0.1625	0.03125	0.0	80
4	12	0.9675324675324676	0.0	0.0	0.032467532467532464	77
4	13	0.96875	0.0	0.0	0.03125	80
4	14	0.96875	0.0	0.0	0.03125	80
4	15	0.91875	0.05	0.03125	0.0	80
4	16	NaN	NaN	NaN	NaN	80
4	17	0.8037974683544303	0.16455696202531644	0.03164556962025317	0.0	79
4	18	0.75	0.21875	0.03125	0.0	80
4	19	0.7628205128205128	0.20512820512820512	0.03205128205128205	0.0	78
4	20	NaN	NaN	NaN	NaN	79
4	21	0.810126582278481	0.15822784810126583	0.03164556962025317	0.0	79
4	22	0.9437499992287248	0.02500000077127516	7.712751583233146E-10	0.031249999228724838	80
4	23	0.8125	0.15625	0.03125	0.0	80
4	24	NaN	NaN	NaN	NaN	75
4	25	0.9662162161653166	5.089971387316093E-11	0.00675675680765647	0.027027026976127314	74
4	26	0.8076923076923077	0.16025641025641027	0.03205128205128205	0.0	78
4	27	0.8116883116883117	0.15584415584415584	0.032467532467532464	0.0	77
4	28	0.90625	0.0625	0.03125	0.0	80
4	29	0.8	0.16875	0.03125	0.0	80
4	30	0.8	0.16875	0.03125	0.0	80
4	31	0.9227339701562373	0.04562046022350962	0.026633118451357726	0.005012451168895439	79
4	32	0.8037974683544303	0.16455696202531644	0.03164556962025317	0.0	79
4	33	0.9177215189873418	0.05063291139240506	0.03164556962025317	0.0	79
4	34	0.8	0.16875	0.03125	0.0	80
4	35	0.8066666666666666	0.16	0.03333333333333333	0.0	75
4	36	NaN	NaN	NaN	NaN	78
4	37	0.709232156452573	0.258716561496145	0.008716561496145019	0.023334720555137033	78
4	38	0.825	0.14375	0.03125	0.0	80
4	39	0.8934027661491554	0.0718750116286224	0.03020834496195575	0.004513877260266476	72
4	40	NaN	NaN	NaN	NaN	80
4	41	0.7601357291833393	0.2086142708166608	0.008614270816660802	0.022635729183339198	80
4	42	0.9237186955211494	0.045031304478850724	0.026281304478850725	0.004968695521149277	80
4	43	0.968354430334958	4.478878590090016E-11	0.006329113968839419	0.025316455651413747	79
